Day,AnimalCount,PlantCount,EmptyBoxesCount,AverageEnergy,AverageLifeLength,AverageChildrenCount,MostCommonGenome
43,110,1165,8725,63.70,0.00,0.18,05515163
44,110,1191,8699,62.86,0.00,0.18,05515163
45,110,1217,8673,62.11,0.00,0.18,05515163
46,110,1242,8648,61.47,0.00,0.18,05515163
47,110,1261,8630,61.72,0.00,0.18,05515163
48,110,1285,8606,60.90,0.00,0.18,05515163
49,110,1311,8579,60.04,0.00,0.18,05515163
50,99,1332,8560,66.09,50.00,0.09,05515163
51,99,1354,8547,65.52,50.00,0.09,05515163
52,99,1377,8524,65.02,50.00,0.09,05515163
53,99,1398,8503,64.49,50.00,0.09,05515163
54,99,1423,8478,63.56,50.00,0.09,05515163
55,99,1451,8451,62.62,50.00,0.09,05515163
56,99,1473,8428,62.44,50.00,0.09,05515163
57,99,1493,8408,62.29,50.00,0.09,05515163
58,99,1515,8387,62.18,50.00,0.09,05515163
59,99,1535,8367,61.71,50.00,0.09,05515163
60,99,1558,8344,61.00,50.00,0.09,05515163
61,99,1580,8323,60.37,50.00,0.09,05515163
62,99,1597,8305,61.08,50.00,0.09,05515163
63,100,1616,8286,60.06,50.00,0.11,05515163
64,99,1636,8264,60.78,51.17,0.10,05515163
65,99,1656,8247,60.44,51.17,0.10,05515163
66,99,1675,8227,60.20,51.17,0.10,05515163
67,99,1695,8207,59.74,51.17,0.10,05515163
68,99,1713,8190,59.29,51.17,0.10,05515163
69,99,1730,8173,59.10,51.17,0.10,05515163
70,94,1748,8155,61.60,56.71,0.05,10673757
71,94,1770,8136,61.13,56.71,0.05,10673757
72,94,1791,8116,60.80,56.33,0.06,10673757
73,94,1814,8093,60.53,56.33,0.06,10673757
74,94,1836,8070,59.89,56.33,0.06,10673757
75,94,1859,8047,59.27,56.33,0.06,10673757
76,95,1880,8028,58.54,56.33,0.08,10673757
77,95,1901,8006,58.60,56.33,0.08,10673757
78,95,1922,7984,58.54,56.33,0.08,10673757
79,95,1943,7963,58.19,56.33,0.08,10673757
80,95,1962,7943,58.19,56.33,0.08,10673757
81,95,1981,7924,58.20,56.33,0.08,10673757
82,95,1996,7911,58.02,56.33,0.08,10673757
83,95,2018,7887,57.15,56.33,0.08,10673757
84,95,2037,7868,56.41,56.33,0.08,10673757
85,94,2056,7850,56.77,57.84,0.07,10673757
86,94,2072,7835,56.54,57.84,0.07,10673757
87,94,2089,7819,56.43,57.84,0.07,10673757
88,94,2109,7798,55.60,57.84,0.07,10673757
89,94,2129,7777,55.33,57.84,0.07,10673757
90,93,2150,7758,55.56,59.45,0.06,10673757
91,93,2170,7739,55.25,59.45,0.06,10673757
92,93,2186,7723,55.01,59.45,0.06,10673757
93,93,2206,7705,54.40,59.45,0.06,10673757
94,93,2225,7685,53.96,59.45,0.06,10673757
95,93,2242,7666,53.67,59.45,0.06,10673757
96,93,2263,7645,53.09,59.45,0.06,10673757
97,93,2283,7624,52.51,59.45,0.06,10673757
98,94,2300,7609,51.27,59.45,0.09,10673757
99,94,2315,7592,51.13,59.45,0.09,10673757
100,83,2328,7584,57.34,73.84,0.10,56170160
101,82,2345,7575,57.52,74.66,0.10,56170160
102,82,2357,7563,57.33,74.66,0.10,56170160
103,82,2375,7546,56.49,74.66,0.10,56170160
104,82,2388,7533,56.34,74.66,0.10,56170160
105,82,2403,7516,55.63,74.66,0.10,56170160
106,82,2424,7499,54.77,74.66,0.10,56170160
107,81,2436,7484,55.54,74.52,0.09,56170160
108,81,2449,7473,55.07,74.52,0.09,56170160
109,81,2463,7457,54.62,74.52,0.09,56170160
110,81,2478,7444,54.06,74.52,0.09,56170160
111,82,2490,7434,53.55,74.52,0.11,56170160
112,82,2504,7418,53.33,74.52,0.11,56170160
113,82,2516,7405,53.33,74.52,0.11,56170160
114,82,2528,7395,53.51,74.52,0.11,56170160
115,82,2544,7378,52.76,74.52,0.11,56170160
116,82,2556,7367,52.76,74.52,0.11,56170160
117,82,2569,7350,52.43,74.52,0.11,56170160
118,82,2583,7340,52.34,74.52,0.11,56170160
119,81,2593,7329,53.44,75.82,0.11,56170160
120,69,2606,7318,62.01,87.35,0.13,56170160
121,69,2615,7323,62.32,87.35,0.13,56170160
122,69,2627,7312,61.99,87.35,0.13,56170160
123,69,2636,7302,62.13,87.35,0.13,56170160
124,69,2648,7291,61.71,87.35,0.13,56170160
125,69,2658,7286,61.49,87.35,0.13,56170160
126,69,2666,7281,60.97,87.35,0.13,56170160
127,69,2673,7274,60.51,87.35,0.13,56170160
128,68,2679,7267,60.84,88.21,0.13,56170160
129,68,2687,7260,60.47,88.21,0.13,56170160
130,68,2694,7255,60.15,88.21,0.13,56170160
131,68,2700,7247,60.34,88.21,0.13,56170160
132,68,2706,7244,59.85,88.21,0.13,56170160
133,68,2712,7237,60.04,88.21,0.13,56170160
134,68,2719,7230,59.41,88.21,0.13,56170160
135,67,2727,7222,59.90,89.19,0.13,56170160
136,66,2733,7221,61.02,89.41,0.14,56170160
137,66,2742,7212,60.56,89.41,0.14,56170160
138,65,2750,7205,61.42,90.02,0.14,56170160
139,65,2758,7199,61.06,90.02,0.14,56170160
140,62,2768,7186,63.90,93.72,0.18,56170160
141,62,2775,7184,64.81,93.72,0.18,56170160
142,62,2780,7180,66.08,93.72,0.18,56170160
143,61,2787,7171,67.98,94.62,0.18,56170160
144,61,2794,7166,68.48,94.62,0.18,56170160
145,61,2800,7161,68.57,94.62,0.18,56170160
146,61,2807,7154,68.26,94.62,0.18,56170160
147,61,2815,7146,67.62,94.62,0.18,56170160
148,61,2823,7138,67.07,94.62,0.18,56170160
149,61,2831,7129,66.74,94.62,0.18,56170160
150,61,2837,7124,66.62,94.62,0.18,56170160
151,61,2842,7119,66.77,94.62,0.18,56170160
152,61,2845,7117,67.39,94.62,0.18,56170160
153,61,2851,7111,67.03,94.62,0.18,56170160
154,61,2856,7105,67.38,94.62,0.18,56170160
155,60,2864,7097,67.85,95.70,0.18,56170160
156,60,2870,7092,67.92,95.70,0.18,56170160
157,60,2877,7085,67.93,95.70,0.18,56170160
158,60,2885,7077,67.62,95.70,0.18,56170160
159,60,2892,7070,67.43,95.70,0.18,56170160
160,54,2896,7068,75.22,101.92,0.20,06347555
161,54,2903,7065,75.00,101.92,0.20,06347555
162,55,2908,7060,73.49,101.92,0.24,06347555
163,55,2913,7053,73.29,101.92,0.24,06347555
164,55,2917,7049,73.24,101.92,0.24,06347555
165,55,2918,7049,73.71,101.92,0.24,06347555
166,54,2919,7045,75.72,101.94,0.24,06347555
167,54,2923,7040,75.56,101.94,0.24,06347555
168,54,2925,7037,76.15,101.94,0.24,06347555
169,54,2929,7032,76.33,101.94,0.24,06347555
170,54,2934,7028,76.19,101.94,0.24,06347555
171,54,2937,7025,76.48,101.94,0.24,06347555
172,55,2941,7024,75.45,101.94,0.27,06347555
173,55,2947,7020,75.60,101.94,0.27,06347555
174,55,2950,7015,76.51,101.94,0.27,06347555
175,56,2954,7013,75.79,101.94,0.30,06347555
176,56,2956,7010,76.70,101.94,0.30,06347555
177,56,2961,7003,76.84,101.94,0.30,06347555
178,56,2965,6999,76.88,101.94,0.30,06347555
179,56,2970,6991,77.25,101.94,0.30,06347555
180,53,2974,6984,82.00,105.48,0.32,06347555
181,53,2981,6983,81.74,105.48,0.32,06347555
182,53,2987,6979,81.21,105.48,0.32,06347555
183,54,2992,6976,79.89,105.48,0.35,06347555
184,54,2996,6969,80.09,105.48,0.35,06347555
185,54,2997,6967,81.83,105.48,0.35,06347555
186,53,3001,6965,83.45,106.30,0.36,06347555
187,53,3005,6961,83.32,106.30,0.36,06347555
188,54,3009,6955,81.65,106.30,0.39,06347555
189,54,3009,6957,82.89,106.30,0.39,06347555
190,54,3010,6953,83.46,106.30,0.39,06347555
191,54,3012,6951,83.81,106.30,0.39,06347555
192,54,3012,6948,84.20,106.30,0.39,06347555
193,55,3014,6946,82.60,106.30,0.42,06347555
194,55,3016,6943,82.58,106.30,0.42,06347555
195,55,3020,6936,82.76,106.30,0.42,06347555
196,56,3018,6938,82.50,106.30,0.45,06347555
197,56,3018,6940,83.23,106.30,0.45,06347555
198,56,3019,6937,83.91,106.30,0.45,06347555
199,56,3021,6933,83.82,106.30,0.45,06347555
200,54,3025,6928,87.24,109.01,0.46,06347555
201,55,3031,6924,85.18,109.01,0.49,06347555
202,55,3033,6921,85.27,109.01,0.49,06347555
203,56,3038,6915,83.95,109.01,0.52,06347555
204,57,3044,6912,82.00,109.01,0.54,06347555
205,57,3047,6906,82.42,109.01,0.54,06347555
206,58,3048,6903,82.02,109.01,0.57,06347555
207,59,3051,6903,81.12,109.01,0.59,06347555
208,59,3051,6898,82.53,109.01,0.59,06347555
209,59,3053,6898,83.97,109.01,0.59,06347555
210,59,3054,6896,84.83,109.01,0.59,06347555
211,61,3052,6898,82.95,109.01,0.64,06347555
212,61,3054,6895,83.77,109.01,0.64,06347555
213,65,3062,6890,78.42,109.01,0.72,06347555
214,65,3062,6879,79.98,109.01,0.72,06347555
215,66,3066,6881,79.77,109.01,0.74,06347555
216,68,3066,6881,78.71,109.01,0.78,06347555
217,68,3064,6876,80.46,109.01,0.78,06347555
218,70,3066,6879,79.11,109.01,0.81,06347555
219,71,3064,6876,79.25,109.01,0.83,06347555
220,72,3066,6874,78.69,109.01,0.85,24763125
221,74,3069,6870,77.03,109.01,0.88,24763125
222,76,3071,6867,76.24,109.01,0.91,24763125
223,78,3068,6869,75.73,109.01,0.94,24763125
224,78,3063,6868,77.65,109.01,0.94,24763125
225,80,3070,6865,76.25,109.01,0.96,24763125
226,82,3073,6866,75.24,109.01,0.99,24762157
227,83,3077,6857,74.88,109.01,1.00,24762157
228,86,3083,6850,73.05,109.01,1.03,24763125
229,86,3079,6842,74.30,109.01,1.03,24763125
230,89,3073,6857,72.51,109.01,1.07,24763125
231,90,3076,6850,72.53,107.61,1.07,24762157
232,94,3076,6848,70.41,107.61,1.11,24762157
233,97,3077,6851,69.08,107.61,1.13,24762157
234,100,3077,6843,68.46,107.61,1.16,10077432
235,102,3070,6847,68.74,107.61,1.18,10077432
236,102,3068,6851,70.11,107.61,1.18,10077432
237,106,3068,6844,68.68,107.61,1.21,20775221
238,107,3065,6845,69.19,107.61,1.21,20775221
239,110,3066,6846,67.64,107.61,1.24,20775221
240,109,3056,6858,70.36,113.05,1.28,20775221
241,110,3049,6858,71.24,113.05,1.29,20775221
242,113,3044,6867,70.56,113.05,1.31,20775221
243,115,3034,6870,71.40,113.05,1.32,20775221
244,114,3033,6866,72.47,111.95,1.30,20775221
245,117,3030,6874,71.15,111.95,1.32,20775221
246,119,3023,6878,70.86,111.95,1.33,20775221
247,122,3018,6883,69.41,111.95,1.34,20775221
248,124,3020,6878,68.23,111.95,1.35,20775221
249,126,3021,6872,67.56,111.05,1.35,20775221
250,127,3023,6871,67.01,111.05,1.35,20775221
251,128,3015,6879,67.60,112.36,1.37,20775221
252,134,3024,6878,64.07,111.18,1.40,20775221
253,134,3024,6867,64.62,110.03,1.40,20775221
254,136,3019,6870,64.43,110.03,1.40,20775221
255,138,3012,6878,63.88,110.03,1.41,20775221
256,141,3009,6883,62.95,110.03,1.43,20775221
257,142,3009,6876,63.04,110.03,1.43,20775221
258,145,3006,6881,62.02,110.03,1.44,20775221
259,144,3001,6882,63.29,109.70,1.40,20775221
260,144,2999,6884,63.94,111.58,1.42,20775221
261,148,3003,6883,62.13,110.44,1.43,20775221
262,149,2995,6890,62.44,109.63,1.42,20775221
263,153,2991,6889,61.40,109.63,1.44,20775221
264,152,2987,6887,62.34,107.85,1.37,20775221
265,152,2985,6891,62.80,108.79,1.31,20775221
266,154,2985,6887,62.56,107.82,1.32,20775221
267,155,2987,6888,62.20,106.93,1.32,20775221
268,157,2988,6883,61.71,106.54,1.31,20775221
269,159,2992,6885,61.65,104.97,1.33,20775221
270,161,2993,6879,61.42,103.93,1.33,20775221
271,158,2993,6869,63.31,102.29,1.28,20775221
272,159,2997,6873,63.13,100.80,1.29,20775221
273,158,3001,6868,64.08,100.18,1.28,20775221
274,157,3002,6867,65.13,100.93,1.27,20775221
275,162,3002,6867,63.41,100.93,1.29,20775221
276,164,3006,6863,62.80,100.93,1.30,20775221
277,166,3010,6856,62.51,100.93,1.31,20775221
278,167,3010,6852,62.74,99.65,1.31,20775221
279,167,3010,6851,63.19,98.52,1.31,34602721
280,170,3013,6846,62.04,97.97,1.32,34602721
281,172,3015,6851,61.67,97.97,1.33,34602721
282,176,3018,6848,60.39,97.29,1.34,34602721
283,177,3016,6843,60.45,97.29,1.34,34602721
284,177,3013,6844,61.25,95.94,1.34,34602721
285,181,3014,6855,60.17,95.52,1.35,34602721
286,184,3012,6842,59.70,95.52,1.36,34602721
287,185,3012,6844,59.33,94.53,1.36,34602721
288,186,3012,6839,59.53,94.53,1.37,34602721
289,186,3015,6840,59.62,93.87,1.37,34602721
290,187,3006,6849,60.05,93.87,1.37,34602721
291,186,3003,6846,61.07,93.61,1.34,34602721
292,189,2995,6856,61.07,93.54,1.34,34602721
293,191,2992,6863,60.60,93.32,1.34,26212124
294,193,2987,6861,60.07,93.14,1.34,26212124
295,196,2981,6862,59.87,93.14,1.35,34602721
296,201,2978,6865,58.76,93.14,1.37,34602721
297,199,2980,6850,59.33,92.88,1.33,34602721
298,198,2975,6863,60.13,92.43,1.32,34602721
299,200,2974,6866,59.72,92.43,1.33,34602721
300,200,2972,6863,59.66,94.11,1.34,34602721
301,201,2970,6870,59.36,93.79,1.34,34602721
302,202,2964,6874,59.50,93.79,1.34,34602721
303,206,2964,6871,58.34,93.20,1.35,34602721
304,207,2959,6875,58.14,92.94,1.36,34602721
305,207,2954,6877,58.79,92.37,1.36,34602721
306,208,2946,6881,59.27,91.48,1.37,34602721
307,210,2938,6891,59.11,91.48,1.37,34602721
308,213,2934,6888,58.66,91.48,1.38,34602721
309,217,2932,6900,57.59,91.48,1.39,34602721
310,215,2927,6897,58.35,90.55,1.39,34602721
311,215,2930,6900,58.04,89.75,1.36,34602721
312,215,2920,6905,58.57,89.06,1.37,34602721
313,214,2918,6909,59.25,89.89,1.37,34602721
314,217,2920,6904,58.43,89.89,1.38,34602721
315,218,2911,6910,58.57,90.94,1.39,34602721
316,217,2906,6917,59.18,90.96,1.38,34602721
317,220,2902,6929,58.70,90.92,1.38,34602721
318,225,2904,6922,57.29,90.75,1.38,34602721
319,224,2893,6922,58.08,89.66,1.38,34602721
320,224,2887,6924,58.76,88.95,1.37,34602721
321,226,2877,6944,58.74,88.70,1.37,34602721
322,227,2865,6947,59.30,87.48,1.37,34602721
323,225,2856,6956,60.17,87.96,1.32,34602721
324,225,2844,6965,60.92,87.41,1.31,34602721
325,226,2840,6976,60.93,86.71,1.31,34602721
326,228,2831,6984,60.68,87.47,1.32,34602721
327,228,2817,6989,61.95,87.28,1.32,34602721
328,230,2807,7000,61.90,87.28,1.33,34602721
329,232,2803,7000,61.25,86.97,1.33,34602721
330,234,2807,6999,60.63,87.03,1.32,34602721
331,241,2805,7002,58.99,86.53,1.34,34602721
332,242,2806,7001,58.74,86.01,1.34,34602721
333,241,2810,6992,59.17,85.68,1.34,34602721
334,243,2810,6994,58.58,85.53,1.34,34602721
335,247,2814,6989,57.65,85.04,1.35,34602721
336,246,2809,6984,58.02,84.80,1.35,34602721
337,244,2807,7000,58.56,83.99,1.34,34602721
338,246,2795,7004,58.83,83.34,1.34,34602721
339,245,2797,7000,59.14,82.81,1.33,34602721
340,243,2795,7001,59.68,83.86,1.33,14632137
341,240,2798,7007,60.21,83.29,1.31,14632137
342,242,2788,7022,60.20,83.00,1.32,14632137
343,244,2785,7013,59.80,82.57,1.31,14632137
344,245,2771,7022,60.33,82.90,1.29,14632137
345,246,2773,7023,60.24,82.86,1.29,14632137
346,250,2772,7029,59.42,83.09,1.29,14632137
347,248,2776,7020,59.71,82.47,1.27,14632137
348,249,2775,7028,59.49,82.51,1.27,14632137
349,255,2775,7027,57.99,82.51,1.29,14632137
350,256,2767,7024,58.15,82.41,1.29,14632137
351,256,2763,7021,58.38,82.02,1.29,14632137
352,254,2760,7028,58.98,81.75,1.28,14632137
353,257,2757,7028,58.58,81.75,1.29,14632137
354,257,2753,7031,58.60,81.75,1.29,14632137
355,258,2743,7036,58.74,81.50,1.29,11613464
356,257,2739,7043,58.92,81.58,1.28,11613464
357,259,2735,7046,58.71,81.46,1.28,11613464
358,257,2731,7046,59.42,81.34,1.27,11613464
359,256,2731,7043,59.77,81.17,1.26,11613464
360,259,2729,7048,59.04,82.06,1.25,11613464
361,260,2728,7057,58.80,81.76,1.26,11613464
362,262,2725,7055,58.39,81.62,1.26,11613464
363,264,2721,7056,58.07,81.00,1.27,11613464
364,265,2723,7050,57.82,80.49,1.28,11613464
365,266,2717,7057,57.88,80.49,1.28,11613464
366,267,2706,7057,58.12,80.04,1.28,11613464
367,267,2709,7057,58.23,79.51,1.28,11613464
368,267,2700,7073,58.57,79.40,1.28,11613464
369,270,2702,7070,57.94,80.27,1.27,11613464
370,270,2702,7067,57.80,80.15,1.27,11613464
371,270,2698,7057,57.98,80.17,1.25,11613464
372,270,2697,7074,58.28,79.95,1.25,11613464
373,272,2693,7074,57.95,79.81,1.25,11613464
374,275,2692,7075,57.39,79.63,1.27,11613464
375,276,2682,7085,57.79,79.61,1.28,11613464
376,278,2680,7082,57.47,79.22,1.29,11613464
377,279,2678,7080,57.19,79.22,1.29,11613464
378,278,2678,7077,57.29,79.23,1.27,11613464
379,276,2676,7078,57.86,79.08,1.26,11613464
380,275,2673,7084,57.99,79.42,1.26,11613464
381,277,2674,7090,57.50,79.28,1.27,11613464
382,274,2659,7100,58.81,78.82,1.27,11613464
383,275,2662,7098,58.59,78.49,1.27,11613464
384,276,2653,7108,59.27,78.21,1.28,11613464
385,283,2656,7112,57.82,78.21,1.29,11613464
386,284,2651,7109,58.06,78.25,1.30,11613464
387,286,2644,7108,57.83,78.16,1.30,11613464
388,287,2646,7104,57.60,78.10,1.31,11613464
389,291,2646,7100,56.80,78.12,1.31,11613464
390,290,2646,7097,57.04,77.97,1.31,11613464
391,291,2633,7115,57.67,77.83,1.32,11613464
392,295,2633,7117,56.91,77.69,1.33,11613464
393,296,2633,7117,56.63,77.40,1.33,11613464
394,301,2633,7126,55.75,77.66,1.34,12611012
395,300,2638,7104,55.69,77.41,1.34,12611012
396,305,2644,7100,54.55,77.07,1.35,12611012
397,303,2642,7100,55.06,76.92,1.34,12611012
398,300,2641,7097,55.87,77.44,1.32,12611012
399,301,2636,7112,55.96,77.44,1.32,12611012
400,302,2632,7103,56.11,77.37,1.32,12611012
401,303,2644,7095,55.36,77.28,1.33,12611012
402,306,2641,7098,54.91,77.26,1.34,12611012
403,302,2636,7098,55.75,77.51,1.32,12611012
404,300,2639,7092,56.03,77.58,1.32,12611012
405,303,2635,7107,55.98,77.65,1.32,12611012
406,298,2637,7095,56.95,77.64,1.29,12611012
407,299,2636,7101,56.80,77.62,1.30,12611012
408,300,2637,7102,56.43,77.41,1.30,12611012
409,296,2640,7101,57.02,77.68,1.28,12611012
410,297,2641,7112,57.01,78.54,1.29,21202476
411,297,2641,7100,57.05,78.81,1.28,21202476
412,297,2636,7108,57.69,78.42,1.29,21202476
413,293,2627,7105,59.11,78.30,1.28,21202476
414,293,2622,7120,59.31,78.26,1.29,21202476
415,292,2611,7128,60.24,78.21,1.28,21202476
416,290,2607,7135,60.91,78.10,1.27,21202476
417,295,2613,7127,59.48,78.05,1.28,21202476
418,294,2611,7117,59.83,78.41,1.27,21202476
419,296,2604,7136,59.83,78.41,1.28,21202476
420,295,2604,7130,59.89,78.52,1.27,21202476
421,299,2592,7146,59.68,78.37,1.28,21202476
422,299,2578,7152,60.17,78.22,1.28,21202476
423,301,2574,7167,60.05,78.10,1.28,21202476
424,303,2559,7180,60.25,77.94,1.28,21202476
425,302,2551,7180,60.57,78.28,1.27,21202476
426,304,2546,7179,60.30,78.32,1.28,21202476
427,304,2535,7197,60.68,78.15,1.28,21202476
428,304,2522,7211,60.92,77.96,1.28,21202476
429,304,2508,7219,61.55,78.22,1.28,21202476
430,307,2498,7228,61.35,78.22,1.29,21202476
431,310,2496,7228,61.03,78.18,1.29,21202476
432,312,2481,7243,61.29,78.03,1.29,21202476
433,317,2471,7257,60.52,78.03,1.29,21202476
434,321,2464,7255,59.53,78.29,1.29,21202476
435,322,2452,7256,59.35,78.11,1.29,21202476
436,321,2440,7273,59.65,77.91,1.30,21202476
437,322,2432,7285,59.68,77.77,1.30,21202476
438,324,2419,7295,59.84,77.81,1.30,21202476
439,327,2412,7293,59.67,78.22,1.30,21202476
440,333,2407,7299,58.50,78.19,1.31,21202476
441,332,2400,7303,59.08,78.03,1.31,21202476
442,335,2397,7311,58.60,78.22,1.31,21202476
443,331,2391,7306,59.39,78.06,1.31,21202476
444,331,2381,7321,59.92,78.07,1.31,21202476
445,337,2380,7329,58.66,78.17,1.30,21202476
446,335,2366,7335,59.63,78.29,1.31,21202476
447,338,2352,7345,59.47,78.29,1.32,21202476
448,339,2348,7349,59.26,78.28,1.31,21202476
449,340,2348,7345,59.06,77.95,1.31,21202476
450,337,2341,7362,59.61,77.81,1.31,21202476
451,342,2327,7379,58.97,77.76,1.32,21202476
452,343,2316,7376,58.82,77.84,1.32,21202476
453,340,2302,7385,59.49,77.70,1.31,21202476
454,341,2289,7405,59.85,77.76,1.31,21202476
455,344,2279,7409,59.43,77.51,1.31,21202476
456,344,2268,7424,59.62,77.55,1.31,21202476
457,345,2264,7428,59.42,77.51,1.31,21202476
458,346,2257,7433,59.62,77.64,1.29,21202476
459,347,2251,7442,59.46,77.55,1.29,21202476
460,352,2249,7446,58.42,77.55,1.30,21202476
461,352,2250,7436,58.37,77.44,1.30,26262764
462,354,2243,7443,58.30,77.33,1.31,26262764
463,352,2231,7455,58.91,78.12,1.30,26262764
464,351,2223,7458,59.36,78.24,1.28,26262764
465,349,2220,7467,59.76,78.23,1.28,26262764
466,348,2205,7482,60.19,78.24,1.28,26262764
467,350,2198,7485,60.25,79.01,1.28,26262764
468,353,2199,7480,59.59,78.93,1.29,26262764
469,357,2193,7499,59.05,78.94,1.29,26262764
470,356,2181,7488,59.31,79.05,1.28,26262764
471,358,2168,7511,59.39,78.88,1.29,26262764
472,364,2172,7510,58.34,78.88,1.30,26262764
473,367,2163,7511,58.01,78.88,1.31,26262764
474,372,2153,7513,57.86,78.88,1.31,26262764
475,371,2140,7520,58.39,78.81,1.32,26262764
476,372,2121,7543,58.71,78.74,1.31,26262764
477,373,2117,7543,58.73,78.92,1.32,21202476
478,377,2109,7553,58.26,78.91,1.33,21202476
479,378,2104,7562,58.11,78.96,1.33,21202476
480,379,2101,7565,58.02,79.20,1.34,21202476
481,384,2093,7572,57.51,79.25,1.35,21202476
482,383,2079,7577,57.96,79.18,1.34,21202476
483,387,2070,7600,57.28,79.18,1.35,21202476
484,391,2062,7591,57.06,79.15,1.36,21202476
485,393,2057,7596,56.80,79.08,1.36,21202476
486,392,2050,7598,57.27,79.00,1.36,21202476
487,395,2048,7599,56.82,78.95,1.36,21202476
488,397,2046,7607,56.45,78.94,1.36,21202476
489,398,2046,7596,56.17,78.82,1.36,21202476
490,395,2049,7593,56.30,78.70,1.35,21202476
491,396,2049,7591,56.04,79.01,1.35,21202476
492,401,2037,7609,55.59,79.01,1.36,21202476
493,403,2031,7604,55.38,79.01,1.36,21202476
494,401,2029,7611,55.78,79.42,1.36,21202476
495,397,2022,7617,56.48,79.84,1.35,21202476
496,402,2015,7632,55.80,79.84,1.35,21202476
497,405,2013,7638,55.50,79.87,1.36,21202476
498,408,2002,7641,55.26,79.95,1.36,21202476
499,409,1991,7651,55.45,79.95,1.37,21202476
500,411,1987,7645,55.21,80.70,1.37,21202476
501,407,1982,7644,55.77,81.57,1.36,21202476
502,410,1973,7646,55.58,81.51,1.36,21202476
503,411,1979,7657,55.01,81.35,1.36,21202476
504,411,1972,7654,55.28,81.35,1.36,21202476
505,414,1957,7665,55.24,81.29,1.37,21202476
506,412,1954,7669,55.39,81.15,1.37,21202476
507,410,1943,7683,55.85,81.13,1.37,21202476
508,416,1945,7687,54.78,81.13,1.37,21202476
509,417,1936,7695,54.82,81.28,1.38,21202476
510,420,1930,7697,54.27,81.28,1.38,21202476
511,425,1930,7698,53.42,81.28,1.39,21202476
512,425,1923,7695,53.47,81.45,1.38,21202476
513,426,1906,7716,53.70,81.91,1.38,21202476
514,426,1894,7727,53.79,81.89,1.38,21202476
515,425,1881,7736,54.06,82.36,1.36,21202476
516,423,1878,7727,54.26,82.38,1.36,21202476
517,421,1868,7753,54.64,82.86,1.34,21202476
518,415,1863,7759,55.50,82.90,1.33,21202476
519,413,1858,7770,56.04,83.01,1.32,21202476
520,415,1855,7774,55.84,83.60,1.32,21202476
521,417,1841,7788,55.90,83.57,1.33,21202476
522,420,1844,7781,55.33,83.76,1.33,21202476
523,418,1838,7784,55.33,85.08,1.33,21202476
524,419,1841,7782,55.07,85.30,1.33,21202476
525,417,1848,7764,54.99,85.41,1.33,21202476
526,421,1852,7776,54.28,85.36,1.33,21202476
527,418,1854,7772,54.45,85.35,1.33,21202476
528,420,1862,7754,53.90,85.39,1.34,21202476
529,419,1862,7758,54.05,85.33,1.34,21202476
530,417,1864,7757,54.17,85.38,1.34,21202476
531,420,1852,7776,54.12,85.37,1.35,21202476
532,420,1847,7771,54.18,85.66,1.35,21202476
533,424,1845,7778,53.84,85.80,1.36,21202476
534,425,1844,7767,53.64,85.68,1.36,21202476
535,428,1831,7783,53.57,85.82,1.38,21202476
